College Code,College Name,Branch Code,Branch Name,OC,BC,BCM,MBC,SC,SCA,ST
3826,"Kongunadu College of  and Technology (Autonomous), Trichy.",EE,Electrical & Electronics,150.5,145,133.5,141.5,113,,104.5
3826,"Kongunadu College of  and Technology (Autonomous), Trichy.",IT,Information Technology,163,151.5,146,145,135,127.5,
3826,"Kongunadu College of  and Technology (Autonomous), Trichy.",ME,Mechanical,134,117,112,118.5,112,114.5,114
3830,"K Ramakrishnan College of  (Autonomous), Trichy.",AD,Artificial Intelligence & Data Science,170.5,160.5,164,142,133.5,152.5,
3830,"K Ramakrishnan College of  (Autonomous), Trichy.",AM,Computer Science (AIML),159,153.5,157.5,140,117,,
3830,"K Ramakrishnan College of  (Autonomous), Trichy.",CB,Computer Science Business System,156,145.5,148.5,139.5,116.5,,
3830,"K Ramakrishnan College of  (Autonomous), Trichy.",CS,Computer Science,175,165,164,158,144.5,,163.5
3830,"K Ramakrishnan College of  (Autonomous), Trichy.",EC,Electronics &Communication,165,152.5,149,143,111.5,,109.5
3830,"K Ramakrishnan College of  (Autonomous), Trichy.",EE,Electrical & Electronics,143.5,139,138.5,127.5,,,
3830,"K Ramakrishnan College of  (Autonomous), Trichy.",IT,Information Technology,162,152,160,143,122.5,,
3830,"K Ramakrishnan College of  (Autonomous), Trichy.",ME,Mechanical,137.5,125,137,91.5,,114,
4020,Anna University Regional Campus - Tirunelveli.,CS,Computer Science,180,169.5,166,167,155.5,92,
4020,Anna University Regional Campus - Tirunelveli.,EC,Electronics &Communication,171.5,163.5,170,153,142,,
4020,Anna University Regional Campus - Tirunelveli.,GI,Geo Informatics,146,127,161.5,,97.5,,
4020,Anna University Regional Campus - Tirunelveli.,ME,Mechanical,141,130,130.5,102,,,
4678,"Ramco Institute of Technology, Virudhunagar.",AD,Artificial Intelligence & Data Science,162.5,152,142.5,144.5,,,
4678,"Ramco Institute of Technology, Virudhunagar.",CB,Computer Science Business System,149,144,138,138,,,
4678,"Ramco Institute of Technology, Virudhunagar.",CE,Civil Engineering,134.5,107.5,,107.5,,123,
4678,"Ramco Institute of Technology, Virudhunagar.",CS,Computer Science,172,161,161.5,142,,,
4678,"Ramco Institute of Technology, Virudhunagar.",EC,Electronics &Communication,155.5,148.5,153,135,,,
4678,"Ramco Institute of Technology, Virudhunagar.",EE,Electrical & Electronics,146.5,138.5,139.5,128.5,,,
4678,"Ramco Institute of Technology, Virudhunagar.",IT,Information Technology,160,154.5,140.5,152,,,
4678,"Ramco Institute of Technology, Virudhunagar.",ME,Mechanical,137,94,113,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",AD,Artificial Intelligence & Data Science,158.5,148,146.5,135,,118,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",AG,Agricultural,111.5,,,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",AM,Computer Science (AIML),147.5,136.5,144,122.5,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",BM,Bio Medical,118,99,117,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",BT,Bio Technology,133,,116.5,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CB,Computer Science Business System,139.5,132.5,139,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CD,Computer Sciencedesign,135.5,132,128,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CE,Civil Engineering,132,111,124,,90.5,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CH,Chemical Engineering,94,,,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CI,Computer Science (IoT),138.5,131,135.5,102,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",CS,Computer Science,156.5,147,151,135,,126,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",EC,Electronics &Communication,146.5,138,136,112.5,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",EE,Electrical & Electronics,132.5,129,127.5,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",IT,Information Technology,148.5,142,147,125,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",ME,Mechanical,127,109,124,,,,
4917,"Sethu Institute of Technology (Autonomous), Virudhunagar.",SC,Computer Science (Cyber Security),143,136,141,113.5,,,
4944,"Arunachala College of  for Women, Nagercoil, Kanyakumari.",AD,Artificial Intelligence & Data Science,155,133.5,137,,,,
4944,"Arunachala College of  for Women, Nagercoil, Kanyakumari.",CE,Civil Engineering,116.5,,,,,,
4944,"Arunachala College of  for Women, Nagercoil, Kanyakumari.",CS,Computer Science,156,134.5,137.5,,,,
4944,"Arunachala College of  for Women, Nagercoil, Kanyakumari.",EC,Electronics &Communication,145,124,105,,,,
4944,"Arunachala College of  for Women, Nagercoil, Kanyakumari.",EE,Electrical & Electronics,110,,,,,,
4944,"Arunachala College of  for Women, Nagercoil, Kanyakumari.",IT,Information Technology,149.5,137,146,,,,
4955,"Francis Xavier  College (Autonomous), Tirunelveli.",AD,Artificial Intelligence & Data Science,166,154,163.5,142.5,130.5,,
4955,"Francis Xavier  College (Autonomous), Tirunelveli.",CB,Computer Science Business System,154,142.5,149,134,113.5,,
4955,"Francis Xavier  College (Autonomous), Tirunelveli.",CE,Civil Engineering,119,,,,,,
4955,"Francis Xavier  College (Autonomous), Tirunelveli.",CS,Computer Science,168.5,156.5,158.5,138,127.5,,
4955,"Francis Xavier  College (Autonomous), Tirunelveli.",EC,Electronics &Communication,160.5,147.5,153.5,132,118.5,94.5,
4955,"Francis Xavier  College (Autonomous), Tirunelveli.",EE,Electrical & Electronics,142,135,138.5,130,,,
4955,"Francis Xavier  College (Autonomous), Tirunelveli.",IT,Information Technology,163,152,153.5,140,115.5,,
4955,"Francis Xavier  College (Autonomous), Tirunelveli.",ME,Mechanical,124,108.5,120.5,,,,
4959,"Kamaraj College of  and Technology (Autonomous), Virudhunagar.",AD,Artificial Intelligence & Data Science,164,151,153,142.5,,,
4959,"Kamaraj College of  and Technology (Autonomous), Virudhunagar.",BT,Bio Technology,150.5,143,,,,,
4959,"Kamaraj College of  and Technology (Autonomous), Virudhunagar.",CE,Civil Engineering,117,,,,,,
4959,"Kamaraj College of  and Technology (Autonomous), Virudhunagar.",CS,Computer Science,163,152,153.5,137.5,,,
4959,"Kamaraj College of  and Technology (Autonomous), Virudhunagar.",EC,Electronics &Communication,158,148,147,126,,,
4959,"Kamaraj College of  and Technology (Autonomous), Virudhunagar.",EE,Electrical & Electronics,145.5,143,,,,,
4959,"Kamaraj College of  and Technology (Autonomous), Virudhunagar.",IT,Information Technology,156.5,150.5,144,135,,,
4959,"Kamaraj College of  and Technology (Autonomous), Virudhunagar.",ME,Mechanical,127.5,114,111,106,,,
4959,"Kamaraj College of  and Technology (Autonomous), Virudhunagar.",MZ,Mechatronics,133.5,105.5,131.5,,,,
4960,"Mepco Schlenk  College (Autonomous), Sivakasi, Virudhunagar.",AD,Artificial Intelligence & Data Science,177.5,168.5,163.5,164.5,122.5,,
4960,"Mepco Schlenk  College (Autonomous), Sivakasi, Virudhunagar.",BM,Bio Medical,148.5,132.5,,111.5,,,
4960,"Mepco Schlenk  College (Autonomous), Sivakasi, Virudhunagar.",BT,Bio Technology,163,143,155,121.5,,,
4960,"Mepco Schlenk  College (Autonomous), Sivakasi, Virudhunagar.",CE,Civil Engineering,142.5,124,91.5,,,,
4960,"Mepco Schlenk  College (Autonomous), Sivakasi, Virudhunagar.",CS,Computer Science,185,178,178,163.5,143,,
4960,"Mepco Schlenk  College (Autonomous), Sivakasi, Virudhunagar.",EC,Electronics &Communication,177.5,169.5,171,156.5,118.5,,
4960,"Mepco Schlenk  College (Autonomous), Sivakasi, Virudhunagar.",EE,Electrical & Electronics,163.5,155.5,160,142.5,107.5,,
4960,"Mepco Schlenk  College (Autonomous), Sivakasi, Virudhunagar.",IT,Information Technology,175,170,163,161.5,131.5,,
4960,"Mepco Schlenk  College (Autonomous), Sivakasi, Virudhunagar.",ME,Mechanical,147.5,127.5,138.5,116,,,
4962,"National  College (Autonomous), Kovilpatti, Thoothukudi.",AD,Artificial Intelligence & Data Science,174.5,169,171.5,158.5,132.5,,
4962,"National  College (Autonomous), Kovilpatti, Thoothukudi.",CE,Civil Engineering,150.5,123.5,,117,,,
4962,"National  College (Autonomous), Kovilpatti, Thoothukudi.",CS,Computer Science,183.5,175,182,165.5,135.5,,
4962,"National  College (Autonomous), Kovilpatti, Thoothukudi.",EC,Electronics &Communication,177,170.5,169.5,159,127.5,,
4962,"National  College (Autonomous), Kovilpatti, Thoothukudi.",EE,Electrical & Electronics,169,160.5,163.5,153,117,,
4962,"National  College (Autonomous), Kovilpatti, Thoothukudi.",IT,Information Technology,179.5,173.78,178,163,135.5,,
4962,"National  College (Autonomous), Kovilpatti, Thoothukudi.",ME,Mechanical,146,134,118,129.5,,,
4965,"P S R  College (Autonomous), Virudhunagar.",AD,Artificial Intelligence & Data Science,155,147,144,136,130,,
4965,"P S R  College (Autonomous), Virudhunagar.",BM,Bio Medical,131,109,120,106.5,,,
4965,"P S R  College (Autonomous), Virudhunagar.",BT,Bio Technology,131,106.5,,,,,
4965,"P S R  College (Autonomous), Virudhunagar.",CE,Civil Engineering,107.5,,,,,,
4965,"P S R  College (Autonomous), Virudhunagar.",CS,Computer Science,160,147,144.5,129,,97,
4965,"P S R  College (Autonomous), Virudhunagar.",EC,Electronics &Communication,143.5,133,118.5,130,,102,
4965,"P S R  College (Autonomous), Virudhunagar.",EE,Electrical & Electronics,129.5,118,,117,,,
4965,"P S R  College (Autonomous), Virudhunagar.",IT,Information Technology,151,144,142.5,138,127,,
4965,"P S R  College (Autonomous), Virudhunagar.",ME,Mechanical,115.5,,,89,,,
4971,"St. Xavier's Catholic College of  (Autonomous), Nagercoil, Kanyakumari.",AD,Artificial Intelligence & Data Science,177.5,173.5,143.5,146.5,,90,
4971,"St. Xavier's Catholic College of  (Autonomous), Nagercoil, Kanyakumari.",CE,Civil Engineering,101.5,,,,,,
4971,"St. Xavier's Catholic College of  (Autonomous), Nagercoil, Kanyakumari.",CS,Computer Science,181,170,175.5,140,,,
4971,"St. Xavier's Catholic College of  (Autonomous), Nagercoil, Kanyakumari.",EC,Electronics &Communication,163.5,148,154,132,,,
4971,"St. Xavier's Catholic College of  (Autonomous), Nagercoil, Kanyakumari.",EE,Electrical & Electronics,147.5,137,146.75,106,,,
4971,"St. Xavier's Catholic College of  (Autonomous), Nagercoil, Kanyakumari.",IT,Information Technology,166.5,160,,127.5,,,
4971,"St. Xavier's Catholic College of  (Autonomous), Nagercoil, Kanyakumari.",ME,Mechanical,135.5,112.5,119,,,,
4974,"Government College of , Tirunelveli.",CE,Civil Engineering,166.5,156.5,162,151.5,140,,
4974,"Government College of , Tirunelveli.",CS,Computer Science,192,187.5,190,185.495,173.5,142.5,108
4974,"Government College of , Tirunelveli.",EC,Electronics &Communication,185.5,179.5,181.5,176,159.5,131.5,122.5
4974,"Government College of , Tirunelveli.",EE,Electrical & Electronics,178,170.5,174,169,155.5,,105.5
4974,"Government College of , Tirunelveli.",ME,Mechanical,161.5,146.5,153.5,140.5,137,120.5,107
5008,"Thiagarajar College of  (Autonomous), Madurai.",CE,Civil Engineering,187.5,183.5,186.5,179.5,167,135.5,
5008,"Thiagarajar College of  (Autonomous), Madurai.",CM,Computer Science (SS),196,195,193,191.5,174.5,171.725,158
5008,"Thiagarajar College of  (Autonomous), Madurai.",CN,Civil Engineering (SS),178.5,171.5,167,169,145,109,
5008,"Thiagarajar College of  (Autonomous), Madurai.",CS,Computer Science,198,196.5,195,194,187,178.43,159.5
5008,"Thiagarajar College of  (Autonomous), Madurai.",CW,Computer Science Business System (SS),193.5,192,190.5,188,170.5,149,
5008,"Thiagarajar College of  (Autonomous), Madurai.",EC,Electronics &Communication,196.5,195.5,195.5,192,179.5,167.5,
5008,"Thiagarajar College of  (Autonomous), Madurai.",EE,Electrical & Electronics,192.5,191,189.5,186.5,165.5,,151.79
5008,"Thiagarajar College of  (Autonomous), Madurai.",EM,Electronics &Communication (SS),194,192.5,189.5,188,167.5,144,146
5008,"Thiagarajar College of  (Autonomous), Madurai.",EY,Electrical & Electronics (SS),190.5,189,188,185,162.5,140,
5008,"Thiagarajar College of  (Autonomous), Madurai.",IM,Information Technology (SS),194,193,191.5,189,166.5,166,134
5008,"Thiagarajar College of  (Autonomous), Madurai.",ME,Mechanical,187.5,182,185.5,182.5,160.5,146,122
5008,"Thiagarajar College of  (Autonomous), Madurai.",MF,Mechanical (SS),181,174.5,175,172.5,151,121,
5008,"Thiagarajar College of  (Autonomous), Madurai.",MG,Mechatronics (SS),188.5,186.5,183,181,155,146,
5009,"Government College of ,Theni.",CE,Civil Engineering,143,111.5,136.5,112,96,113.5,
5009,"Government College of ,Theni.",CS,Computer Science,174,163,165.5,162,150,120.5,
5009,"Government College of ,Theni.",EC,Electronics &Communication,164.5,155,153.5,154,143,116,
5009,"Government College of ,Theni.",EE,Electrical & Electronics,155.5,138.5,145.5,134,130,118,
5009,"Government College of ,Theni.",ME,Mechanical,136.5,112.5,127,115,99.5,129.5,
5010,Anna University Regional Campus - Madurai.,CE,Civil Engineering,135.5,,,,,,
5010,Anna University Regional Campus - Madurai.,CS,Computer Science,177,166.5,165.5,168.5,150,152.5,
5010,Anna University Regional Campus - Madurai.,EC,Electronics &Communication,170,159.5,151.5,154.5,141.5,133.5,
5010,Anna University Regional Campus - Madurai.,EE,Electrical & Electronics,156,141.5,147,141,104.5,,
5010,Anna University Regional Campus - Madurai.,ME,Mechanical,137,107,122.5,101.5,,,
5012,"Central ElectroCHEMICAL ENGINEERING Research Institute CECRI), Karaikudi, Sivagangai.",CC,Chemical Engineering And Electro Chemical Engineering (SS),194,193,190,187,179,159.5,162
5842,"SRM Madurai College for  and Technology, Sivagangai.",AD,Artificial Intelligence & Data Science,161,157,,132,,,
5842,"SRM Madurai College for  and Technology, Sivagangai.",AM,Computer Science (AIML),155.5,148,144,133,,,
5842,"SRM Madurai College for  and Technology, Sivagangai.",CE,Civil Engineering,113,,,,,,
5842,"SRM Madurai College for  and Technology, Sivagangai.",CS,Computer Science,170.5,163,167.5,143,,,
5842,"SRM Madurai College for  and Technology, Sivagangai.",EC,Electronics &Communication,160.5,148.5,153.5,144.5,,,
5842,"SRM Madurai College for  and Technology, Sivagangai.",EE,Electrical & Electronics,142,134,,,,,
5842,"SRM Madurai College for  and Technology, Sivagangai.",IT,Information Technology,159.5,150.5,146,135.5,,,
5842,"SRM Madurai College for  and Technology, Sivagangai.",ME,Mechanical,128.5,107,,,,,
5842,"SRM Madurai College for  and Technology, Sivagangai.",SC,Computer Science (Cyber Security),150.5,142,148.5,121.5,,,
5901,"Alagappa Chettair Govt College of Eng & Tech (Autonomous), Karaikudi, Sivagangai.",CE,Civil Engineering,176,168,170,157,151,140.5,146
5901,"Alagappa Chettair Govt College of Eng & Tech (Autonomous), Karaikudi, Sivagangai.",CS,Computer Science,191.5,187.5,185.5,185.5,176.5,151,162
5901,"Alagappa Chettair Govt College of Eng & Tech (Autonomous), Karaikudi, Sivagangai.",EC,Electronics &Communication,187,184.5,181,181.5,169.5,160.5,
5901,"Alagappa Chettair Govt College of Eng & Tech (Autonomous), Karaikudi, Sivagangai.",EE,Electrical & Electronics,180.5,174,173.57,164.5,153.5,139,
5901,"Alagappa Chettair Govt College of Eng & Tech (Autonomous), Karaikudi, Sivagangai.",ME,Mechanical,166.5,156,158,151.5,137.5,134.5,
5904,"K L N College of  (Autonomous), Sivagangai.",AD,Artificial Intelligence & Data Science,170.5,161,161.5,128,,,
5904,"K L N College of  (Autonomous), Sivagangai.",CI,Computer Science (IoT),151,135.5,131.5,95,,,
5904,"K L N College of  (Autonomous), Sivagangai.",CS,Computer Science,168,161,146,141.5,,,
5904,"K L N College of  (Autonomous), Sivagangai.",EC,Electronics &Communication,156.5,149.5,124,110.5,,,
5904,"K L N College of  (Autonomous), Sivagangai.",EE,Electrical & Electronics,142.5,134.5,,,,127.5,
5904,"K L N College of  (Autonomous), Sivagangai.",IT,Information Technology,161,155.5,158.5,133.5,,,
5904,"K L N College of  (Autonomous), Sivagangai.",ME,Mechanical,110.5,,,,,,
5904,"K L N College of  (Autonomous), Sivagangai.",SC,Computer Science (Cyber Security),158.5,144,141,107,,,
5910,"P S N A Colllege of  and Technology (Autonomous), Dindigul.",AD,Artificial Intelligence & Data Science,181.5,170,175,159.5,141,,
5910,"P S N A Colllege of  and Technology (Autonomous), Dindigul.",BM,Bio Medical,160.5,144,149,121,,,
5910,"P S N A Colllege of  and Technology (Autonomous), Dindigul.",CB,Computer Science Business System,167.5,165,157.5,146.5,,109.5,
5910,"P S N A Colllege of  and Technology (Autonomous), Dindigul.",CE,Civil Engineering,144.5,119.5,116.5,114,106,,
5910,"P S N A Colllege of  and Technology (Autonomous), Dindigul.",CS,Computer Science,178.5,171,167,155.5,119.5,,
5910,"P S N A Colllege of  and Technology (Autonomous), Dindigul.",EC,Electronics &Communication,168.5,163,155.5,152.5,,,
5910,"P S N A Colllege of  and Technology (Autonomous), Dindigul.",EE,Electrical & Electronics,160.5,151.5,152,143.5,,,
5910,"P S N A Colllege of  and Technology (Autonomous), Dindigul.",IT,Information Technology,170.6666667,167,165,154,117,,
5910,"P S N A Colllege of  and Technology (Autonomous), Dindigul.",ME,Mechanical,146,131,143,113,,,
5910,"P S N A Colllege of  and Technology (Autonomous), Dindigul.",SC,Computer Science (Cyber Security),166,163.5,163,148,107,,
5986,"Velammal College of  and Technology (Autonomous), Madurai.",AD,Artificial Intelligence & Data Science,179,171,185.5,151,107.5,129,
5986,"Velammal College of  and Technology (Autonomous), Madurai.",CE,Civil Engineering,148,126,114.5,134,,,
5986,"Velammal College of  and Technology (Autonomous), Madurai.",CS,Computer Science,183,175,176.5,159,122,109.5,
5986,"Velammal College of  and Technology (Autonomous), Madurai.",EC,Electronics &Communication,178,172,165.5,151,,,
5986,"Velammal College of  and Technology (Autonomous), Madurai.",EE,Electrical & Electronics,167.5,161,154,128,,,
5986,"Velammal College of  and Technology (Autonomous), Madurai.",IT,Information Technology,177.5,173,170,155,114,,
5986,"Velammal College of  and Technology (Autonomous), Madurai.",ME,Mechanical,152,142.5,113.5,111,,,
